track_id,energy,tempo,speechiness,acousticness,instrumentalness,danceability,loudness,valence
06BLdiijyvKwdoyUhmhYeS,0.692,102.961,0.0956,0.0617,0.0,0.7,-3.811,0.373
06BoKUwRoskASDa4Aha5xM,0.819,119.959,0.042,0.00282,0.564,0.688,-4.841,0.144
06C0EPZtglSLZJyNSA2sqz,0.898,145.652,0.0633,8.51e-05,0.102,0.413,-5.903,0.159
06ClI3XK2FPR5uP8tPcFS1,0.854,113.075,0.0362,0.000252,0.676,0.575,-5.847,0.587
06DSI8L6IT8SizCw3JLckz,0.651,115.992,0.0601,0.109,1.2e-05,0.851,-11.515,0.942
06DXs2hBRdjNs1qE1iYCQQ,0.649,79.996,0.0585,0.00951,0.771,0.719,-8.884,0.67
06DaCxeg3IUMcxDkKEyQKf,0.507,83.093,0.0304,0.473,0.0,0.553,-6.24,0.57
06EImdwFOTUtJAdmDeTiR4,0.68,146.872,0.0284,0.155,0.0,0.55,-3.811,0.463
06EL94D0TA27Ik0Ke5usbj,0.877,82.324,0.113,0.294,0.0,0.645,-3.208,0.861
06EQRlAGE9DquuQd76ap97,0.347,126.092,0.0432,0.919,3.12e-06,0.774,-7.108,0.387
06EYeMQY1wmjHfMr3mDT0M,0.825,127.95,0.0678,0.0234,0.0,0.539,-3.972,0.233
06EgH8BdWW9QRrlI6ZVQhW,0.82,126.028,0.0357,0.025,1.37e-05,0.796,-3.094,0.885
06EoiPK0mH3PHxH2BKNAJx,0.663,140.253,0.0274,0.221,0.0,0.572,-5.418,0.455
06ErXnqQcgWMOk6KzSmfbn,0.254,175.003,0.0498,0.891,0.00226,0.495,-12.966,0.719
06FCvd7rrRcF3DdvWH5Isp,0.562,94.241,0.508,0.193,0.0,0.678,-9.197,0.566
06FJKYs7ai1DdYiwogQfyp,0.102,77.758,0.0457,0.986,0.961,0.163,-22.573,0.0822
06FVPdUiZphZ8ZQU2vD5bQ,0.51,132.146,0.0254,0.062,1.59e-06,0.551,-7.129,0.293
06FVwC9lTks2JmCO9IKB4H,0.167,77.864,0.0301,0.884,1.52e-06,0.281,-12.743,0.172
06FuacHsetjXDheCZykXCJ,0.263,74.942,0.0361,0.781,2.44e-05,0.261,-9.41,0.0848
06GbY7oEjJHAGvQbu4UvaX,0.554,96.017,0.0327,0.0927,0.842,0.705,-10.064,0.675
06Gyf2pFDVmN5K8XAawG96,0.523,147.057,0.107,0.00108,0.0,0.8,-6.578,0.379
06HK4X0zjG7zosy0VKTfxN,0.876,175.009,0.0533,6.83e-06,0.0247,0.213,-5.484,0.412
06Hsi4OrkzAOkmfEdvl8cc,0.648,122.018,0.0353,0.164,0.697,0.744,-9.559,0.568
06JUqqRrQZuOW93fNvJrRV,0.723,129.009,0.0305,0.0245,1.23e-06,0.561,-4.054,0.276
06JZHQw9vaj3vZCyrF6J4m,0.976,148.959,0.0618,0.00165,0.0159,0.436,-2.73,0.19
06JxwPA4WAg0LWADJtaldL,0.397,128.475,0.0926,0.00562,3.64e-06,0.528,-12.024,0.579
06KTcf9q6ef0rEYPgjOKl3,0.756,116.049,0.035,0.156,0.866,0.603,-8.005,0.146
06KWxPWcaOBaKGIPhjPLLq,0.312,72.037,0.0292,0.834,0.029,0.543,-10.699,0.301
06KekGZvtU7s9iOQPPYPu6,0.72,89.979,0.0266,0.2,1.2e-06,0.56,-7.628,0.453
06Kjjp7QsrsM0cHlCepBwV,0.609,106.649,0.109,0.508,6.99e-06,0.671,-7.923,0.794
06L1apH8kLF47dbhZ4Zg9A,0.246,123.773,0.0376,0.784,0.0,0.609,-8.449,0.371
06Lrz6eyIROUC8JM0MylSO,0.943,124.92,0.104,0.000111,0.0,0.506,-5.23,0.273
06NQHnGeXejaLXYmHYqqka,0.465,155.525,0.0797,0.74,0.0,0.536,-7.743,0.713
06NVXNLIDTQumfjwGKIBzh,0.484,209.631,0.0693,0.418,0.0,0.552,-6.786,0.837
06NpidxT6Rx4Uz2LCEuk8X,0.0514,88.381,0.0361,0.957,0.946,0.199,-25.327,0.0522
06NzjD5ZSjSdUqt4SwxEYT,0.541,111.831,0.16,0.0414,0.152,0.59,-17.974,0.539
06Od4Aeme6RXm1nNVpgxIr,0.805,114.195,0.0443,0.705,0.0,0.766,-2.771,0.967
06P1lrzKesxGKrQluyErIN,0.908,129.892,0.143,0.106,0.046,0.449,-5.375,0.134
06QHzDKaQX6Wfvicki1uv5,0.72,144.97,0.0993,0.0356,0.000498,0.514,-6.363,0.135
06QdJtEtHOckzHhq5EbTfo,0.569,80.088,0.0695,0.521,0.0,0.377,-5.702,0.51
06QkIHabKQ3GdJyXDmEn6v,0.652,89.043,0.046,0.000478,0.00236,0.531,-7.558,0.465
06SOoltFkGrHbqD1zUvFA9,0.514,76.457,0.0389,0.51,0.0,0.697,-5.657,0.431
06SUI39R57c9Jm3l3r6Iyo,0.245,112.809,0.0359,0.884,0.000182,0.329,-12.176,0.14
06SsjIlx6lb7CT8LS6MgbR,0.849,119.994,0.0609,0.0155,0.0,0.686,-2.901,0.794
06TC5eDth4JbIF15jQHaf6,0.675,114.01,0.0261,0.0641,0.000151,0.588,-5.812,0.495
06TuMCjDEYjTOJScCRzmjf,0.688,78.311,0.0477,0.409,6.32e-06,0.618,-5.867,0.561
06UkYE0SZ3Y8zGRFOuWGAe,0.0341,81.735,0.0417,0.923,5.27e-05,0.499,-22.31,0.31
06VFJ6o6ywoSdrSWMZMIoN,0.884,143.778,0.215,0.141,0.0,0.67,-2.875,0.536
06VlO8s3p1diYRtLeiZ5X5,0.486,127.048,0.0326,0.073,0.0,0.509,-9.897,0.262
06W9lAkSw72ppybh379fmo,0.714,90.009,0.22,0.0177,0.000586,0.729,-4.745,0.887
06WD650Zt5MQ55kFMP2f3r,0.881,87.268,0.282,0.16,0.0,0.624,-3.696,0.529
06WL8P02gBEdHF3hDDmiHl,0.669,174.705,0.413,0.171,0.0,0.589,-6.453,0.61
06WNzRbGpSSrvu0RiQGvDj,0.95,111.997,0.041,0.229,0.148,0.67,-4.626,0.161
06XnIl6oFvSnbVvRwOPvY7,0.65,153.994,0.0843,0.0156,0.0,0.728,-8.001,0.705
06XwD1IRfDnWR1av2jfe3E,0.494,180.067,0.447,0.263,0.0,0.537,-8.318,0.456
06XyjfMYbg5kcMyRHSlg4o,0.451,115.41,0.0261,0.753,0.0373,0.553,-8.938,0.319
06Y4G78xvsbwnwAbsLC01K,0.727,188.085,0.222,0.137,0.0,0.661,-5.237,0.597
06YPnktvcLxVopw6xfW5rc,0.49,156.055,0.0513,0.658,8.26e-06,0.777,-9.995,0.859
06YmzVx0HdT3bbK80VaL9V,0.889,133.907,0.164,0.67,0.0,0.523,-3.718,0.194
06ZDLodo1UDVavc3MXREZ3,0.616,120.129,0.225,0.573,0.0,0.67,-6.123,0.523
06ZumdD89viAIlyPlaW3hX,0.367,90.016,0.143,0.662,0.0,0.469,-15.232,0.567
06aw4JI5nYa8XBeBKVrltZ,0.874,95.213,0.344,0.0232,0.0,0.715,-4.052,0.678
06b3VaFsqYqbvQj1zFV5KM,0.723,128.026,0.0275,0.169,0.000164,0.594,-6.598,0.369
06bjPebie7pcoClKiUB9nY,0.378,122.043,0.089,0.518,5.27e-06,0.635,-9.572,0.214
06bp6mIqFstXamxGpqWyyo,0.22,100.041,0.026,0.786,0.0119,0.607,-11.948,0.125
06c5mZyiTC81gCaQ05sCIG,0.0762,87.111,0.0384,0.917,0.432,0.132,-22.389,0.0756
06cVeeLzXPObhsWpuEQZOv,0.727,133.915,0.0396,0.0438,0.0,0.666,-6.024,0.408
06cu3EF2msKUEy0kCaY8tR,0.861,100.015,0.0451,0.000238,0.0161,0.687,-3.757,0.377
06dAFXkgM2OGAkGS3CxpEm,0.526,90.67,0.0527,0.0391,0.00313,0.673,-15.157,0.851
06dIq2cMhi1Qa6UgghCcaO,0.417,68.853,0.0234,0.0688,0.0,0.562,-8.603,0.318
06dOyapm0xCHLfcjcxjIPg,0.975,119.967,0.0958,3.33e-06,1.4e-05,0.564,-3.81,0.541
06eDGxZE3GHDAr6iqwJFXu,0.545,81.03,0.0303,0.3,0.0021,0.528,-7.971,0.256
06gD2ZtK3Dzc1BYqWExQJJ,0.564,78.388,0.0251,0.134,1.65e-06,0.613,-7.085,0.538
06gQ08GbQUvSlcSjl9BwYx,0.351,169.923,0.0282,0.873,1.22e-06,0.346,-9.199,0.269
06gmYLiwfegMk3yHx26vjB,0.592,162.038,0.03,0.36,0.0053,0.358,-7.699,0.246
06hqW5VeuGroLl0uwYRjvF,0.873,145.091,0.115,0.108,0.0,0.617,-3.473,0.484
06hsNQfguMDrgZMIchRF8f,0.774,128.034,0.0323,0.0702,0.0,0.637,-4.683,0.289
06htxUsg7qNSFvJegITTrg,0.53,126.105,0.0287,0.465,0.0,0.584,-4.432,0.49
06iMqWThw4w8fTFyccvOwr,0.692,101.865,0.0479,0.0668,0.0,0.854,-6.625,0.753
06iR8nLOJFPJ0dZka65Aen,0.278,109.732,0.0306,0.904,0.000523,0.577,-10.504,0.18
06iX3h9RJTudmQ78wQrunf,0.401,74.544,0.16,0.802,0.0,0.547,-9.931,0.478
06id9xBLN29tE6WWRb6SUu,0.953,140.051,0.0762,0.000574,0.0234,0.58,-4.942,0.0684
06ioEUTe1YQXSphSq38uWg,0.364,124.925,0.0729,0.368,0.0,0.777,-7.514,0.187
06jFpzCr6TfpIL4L0a5fmw,0.294,52.999,0.0286,0.498,0.0,0.29,-16.206,0.347
06jL2R1sjBpH72xwfXoRX4,0.791,100.005,0.0297,0.0238,0.0,0.623,-4.544,0.404
06jmlBBxaAP8dac1uOay9B,0.638,206.108,0.0422,0.0429,0.0,0.541,-6.935,0.395
06kd26meuq58brh58iqDa6,0.166,136.795,0.0615,0.986,0.921,0.45,-21.977,0.546
06l0hDTAdg0UsB9fi8sOUy,0.942,144.992,0.0448,0.0991,0.847,0.686,-5.676,0.552
06lSJbrmrjze6C1jnHGrZf,0.608,170.02,0.0306,0.298,0.104,0.652,-11.939,0.78
06mfQgom1a1QTDjyI6UCuH,0.53,111.874,0.0288,0.602,0.0,0.636,-4.971,0.469
06nGYA6zSyaQLKjDOshr8o,0.453,124.029,0.1,0.277,0.0,0.809,-10.782,0.912
06ngjaiEea4jvIcAIcxcGr,0.877,93.016,0.0502,0.00435,9.91e-05,0.713,-3.843,0.759
06nuS3YOuQ3WJfw0uJthjy,0.218,83.961,0.0312,0.952,0.0,0.278,-12.156,0.204
06nw88aK8vHYRnT4JPrE7I,0.496,119.994,0.0756,0.157,0.0,0.696,-8.49,0.587
06o3HS9wFhXitra5857RBR,0.581,120.033,0.0597,0.101,5.57e-05,0.782,-6.133,0.29
06o74igG4PjpZD0mrc47od,0.68,125.0,0.0559,0.0112,6.71e-05,0.764,-5.795,0.543
06oaXVdGdz7U7tKNVgKGcx,0.624,89.948,0.033,0.286,0.0,0.634,-7.354,0.631
06ozIJcod6l56UUfX9YKjs,0.369,182.715,0.0329,0.859,1.58e-05,0.274,-10.761,0.171
06pQZG3BrfGCVvB9xmia1f,0.59,115.555,0.436,0.6,0.0,0.674,-9.893,0.452
06pghtZFVF7JeP5BtJvkpc,0.784,128.156,0.0451,0.00117,0.186,0.541,-8.833,0.471
06qABPRLEAb2sMQ4wYCRoQ,0.867,77.09,0.116,0.364,0.0001,0.65,-7.266,0.726
06qEvINEo4vjkZUCN06SmT,0.751,98.041,0.0854,0.0113,0.0,0.833,-7.117,0.716
06qJlcRnqkIZUBQVbQks0e,0.743,111.008,0.0677,0.258,0.0,0.682,-5.34,0.421
06qKsOkkOeZzGyciSEuyJb,0.762,104.0,0.0486,0.171,0.0,0.739,-5.633,0.744
06qgHP3NjbqYkyp8rJfnTf,0.809,126.023,0.0756,0.0407,0.136,0.891,-5.753,0.967
06qoS4JCkf8cNzssYd9eQi,0.632,93.979,0.0433,0.0295,0.0,0.675,-6.099,0.643
06qwPtnc9J0a75Z0l6jj8b,0.799,83.193,0.456,0.106,0.0,0.714,-5.361,0.807
06rLDEJNtQf5EUo6ALjSEf,0.664,163.341,0.322,0.0198,0.0,0.413,-8.701,0.385
06rLuBvfNp3EbZSHovnCmw,0.45,108.571,0.025,0.524,0.00163,0.497,-9.912,0.151
06rQb1axnT2xgL1D8J61C8,0.506,126.012,0.0414,0.0113,1.05e-05,0.822,-5.223,0.67
06re5XslQ5PFkM3b0Yq4AC,0.918,84.802,0.0849,0.00587,0.000103,0.381,-3.104,0.344
06ri3KmX1noEbR56tLQbZp,0.907,100.871,0.141,0.256,2.39e-05,0.715,-1.586,0.645
06tEIBNvHl1haf34VpulbL,0.338,99.983,0.114,0.00844,9.48e-05,0.947,-8.516,0.883
06tH0VDAbwCvyDdVh9fgsn,0.91,131.001,0.0552,0.0137,0.0,0.682,-3.226,0.681
06tzpF49OSJwHY7HtaGC6m,0.964,146.061,0.409,0.0243,2.69e-05,0.563,-4.352,0.23
06u5LrUpbosQlQ1QJFhPpG,0.523,134.93,0.0429,0.491,0.0,0.577,-5.538,0.29
06uM6EPEvb34yd7nnu9Fhw,0.739,99.978,0.0283,0.0105,2.86e-06,0.565,-4.012,0.703
06w2sAzvG5IFjqCCz38YwK,0.714,148.082,0.269,0.0853,0.0,0.758,-3.754,0.718
06wNMIR4oa79UVKjlk6F3L,0.723,170.248,0.463,0.565,0.0,0.586,-7.028,0.314
06wSLTWHU8KvZEa2HXmYwJ,0.413,119.617,0.0368,0.307,5.99e-06,0.476,-10.086,0.147
06wTEKL2rSrSaOjFtgG8fj,0.344,178.102,0.0376,0.082,0.000141,0.39,-7.804,0.244
06wtOOWBirq96eShMoRrt1,0.634,145.002,0.0312,0.652,0.00396,0.608,-8.365,0.776
06wxyCQFJOT0bjvSPMQj7x,0.408,82.021,0.0253,0.05,0.013,0.558,-8.235,0.162
06xJpH1EvoIrJclhonRvUY,0.674,143.757,0.0357,0.0253,0.0,0.467,-4.756,0.369
06yQb4UTUcjerrSKmpA0zp,0.76,150.002,0.0407,0.0624,0.0,0.418,-6.762,0.337
06yrcI03mmIh5bNtGMn2k5,0.94,133.354,0.0588,0.0014,1.17e-06,0.317,-7.003,0.601
06zALqB3nPpHBsVg0TONOu,0.682,120.079,0.224,0.106,0.0,0.792,-7.468,0.598
0701flbmuIpPHdPFDLOxJh,0.933,138.023,0.0368,6.71e-05,0.796,0.492,-5.836,0.176
070w1ad1BKWGBsXGJ4qp8k,0.852,77.891,0.0604,0.00197,1.87e-06,0.564,-4.393,0.686
0722BLg6gYiY6vIhyWLve7,0.683,137.916,0.0392,0.00543,0.0,0.614,-4.787,0.403
0725YWm6Z0TpZ6wrNk64Eb,0.419,60.493,0.0854,0.219,0.0,0.739,-8.241,0.58
072XFpSbDJPCRxILkfUbxp,0.828,99.843,0.0612,0.246,0.000121,0.583,-4.186,0.709
072YgF7J2clpY8DsWOpEri,0.188,135.896,0.0326,0.895,1.79e-06,0.607,-15.084,0.486
072nOX5nDAGalF8TC30EFv,0.47,74.196,0.0803,0.212,1.94e-05,0.835,-7.529,0.815
073WTDZkYHv8YdFdhVCEn1,0.946,127.02,0.0541,0.0699,0.00126,0.726,-3.296,0.704
074M4HBIAHQAr3tTGzmdrI,0.454,150.09,0.435,0.0283,0.0,0.824,-6.211,0.115
0755vnFQZLSgHHWbR1qCjY,0.403,140.365,0.299,0.499,0.0,0.495,-9.732,0.563
076K8Jg7xmjCMn816yZboV,0.385,81.153,0.0346,0.484,7.73e-05,0.253,-9.787,0.293
076PFJLxSpuW8RBg8ub4Qj,0.859,84.981,0.105,0.00541,0.125,0.642,-5.422,0.616
076jgZgkx4YiJ4q0dN3Xsl,0.863,194.073,0.0941,0.00302,0.0,0.437,-5.28,0.233
078C2jXg7XsMgW78Gfx1JA,0.849,79.155,0.348,0.015,0.00373,0.427,-2.945,0.55
078kLYfYCjjPMbABqriXT3,0.394,84.255,0.0286,0.873,0.00261,0.441,-9.047,0.098
0799V7Ownxfy7DjnN0xAlq,0.312,178.594,0.208,0.894,0.0409,0.458,-11.005,0.111
079lsExLsjditCh8XyUn0L,0.879,151.51,0.141,0.00453,0.0,0.633,-3.456,0.416
07APJHvg4ZssAhkIwR6lbE,0.575,99.887,0.0333,0.683,0.0298,0.292,-7.485,0.0637
07ARBxsDbIdAxLwuRCkGJ4,0.701,97.012,0.0492,0.0828,3.98e-06,0.64,-6.661,0.703
07ARfS39HSzPfEWZS8opOs,0.692,91.188,0.241,0.851,3.79e-06,0.371,-9.981,0.511
07AjyDeE85pDr4Dj8BzgWB,0.781,80.753,0.235,0.0142,0.00105,0.586,-10.052,0.755
07BAaeVwEwkzQrE3qJxJ5S,0.71,93.022,0.0775,0.0106,0.0,0.684,-3.574,0.464
07BuyVse8pYAWd9DXD7B2D,0.968,86.036,0.0891,0.000831,3.05e-05,0.536,-2.373,0.57
07C34boco6foHD6VOGB3ec,0.177,155.52,0.0445,0.984,0.943,0.399,-20.22,0.163
07CbP9gg9RZI9jL0LuRedo,0.625,160.07,0.0473,0.53,0.000525,0.662,-3.317,0.966
07DLOctZ4Z01r0TVnOeY2b,0.781,128.131,0.102,0.393,0.0,0.647,-5.44,0.856
07DWACsD58aEdq6XnDadLh,0.499,86.948,0.0278,0.849,0.0,0.422,-5.702,0.17
07ETYZcVU2YgbAULh2whS4,0.507,73.918,0.0479,0.41,0.0,0.361,-9.485,0.196
07EeNeSCYJajyJW5U7Q3Wd,0.847,175.104,0.0514,0.0107,3.67e-05,0.378,-4.858,0.49
07Ew3kmtUvcaudIIrgZi9E,0.975,97.525,0.118,0.000984,0.00021,0.53,-2.448,0.405
07F3PrhWq1rEgTfRuFSAxx,0.778,119.974,0.0494,0.151,0.0,0.665,-4.42,0.852
07FCO89K4Wz5dgNKNht2F8,0.978,127.993,0.138,0.0009,0.00444,0.746,-4.338,0.318
07FID3C2aFsjN15Gda7ENn,0.454,77.454,0.0788,0.0641,0.0,0.607,-8.206,0.301
07G5C1wAil4Mp1qjbd3eTR,0.633,89.896,0.0375,0.000448,0.0361,0.456,-6.249,0.521
07GvNcU1WdyZJq3XxP0kZa,0.947,135.448,0.0378,0.0185,0.00109,0.583,-5.12,0.803
07HPV6hzecJmMJwsIX8YVU,0.894,125.988,0.032,0.00154,0.0,0.602,-3.975,0.643
07HeFSqsEGq4eWyerDrW1a,0.827,99.979,0.0454,0.0409,0.0,0.621,-7.309,0.65
07IYE3kTiVVutOqy8kwLil,0.836,163.985,0.0477,0.00166,0.0,0.36,-3.826,0.198
07IYom3ORpuD9uMlAtUHFQ,0.761,115.978,0.0364,0.0668,0.0,0.763,-5.848,0.712
07Ikb6oVQ5bddOktyquwFL,0.0804,121.079,0.0614,0.827,0.0,0.521,-20.009,0.583
07JMgLRPEeLClpiAYkefuD,0.648,123.004,0.0494,0.0013,0.716,0.792,-6.695,0.594
07JdOM3nXUq9Ml0nsG32C6,0.976,108.753,0.0775,5.98e-05,1.96e-05,0.271,-3.238,0.509
07KMQNsSXfWJjOzFzwNWoE,0.31,60.285,0.161,0.879,0.0,0.626,-15.987,0.225
07KYRDFf8Q6sqj4PWCP9vh,0.768,125.203,0.0363,0.22,0.0,0.713,-6.702,0.878
07LBWPZxGucPfmpFnbZUmm,0.602,83.48,0.0978,0.033,0.0,0.435,-7.109,0.276
07NI6CCv57IbIqzy10ddd7,0.498,119.988,0.17,0.0974,1.26e-05,0.793,-11.208,0.427
07NQGGzMuuzCzg9lTGIiu8,0.644,104.939,0.211,0.427,0.0,0.673,-6.983,0.218
07OHoJaoA9JqyV026xNIES,0.925,104.337,0.0359,0.00963,0.0,0.583,-6.03,0.894
07OzC5JlcaDwEkzWmvqp6y,0.89,103.652,0.0628,0.452,0.0224,0.839,-11.697,0.575
07Qonra5xGHyjndj0gtOHy,0.466,112.045,0.0717,0.296,0.00308,0.8,-8.912,0.0778
07R4ZnT36Ed0rGOKeVJ6X2,0.72,92.737,0.0594,0.455,0.15,0.371,-9.071,0.198
07RT2EVYAIYN08odcYGBKJ,0.576,179.978,0.0329,0.58,0.857,0.534,-14.793,0.0464
07RUweHdhNoX6bEhaQnOzU,0.273,129.798,0.0334,0.407,0.0,0.441,-13.397,0.447
07RXBKfyCYIYRMLCvlGWXU,0.875,139.985,0.091,0.0476,0.0,0.79,-6.55,0.759
07SH2AQoklGsdxTkGrZb8X,0.381,140.048,0.0505,0.904,0.00152,0.604,-11.023,0.283
07TnWCHrFkvF61GzJuLVt0,0.57,140.974,0.034,0.056,0.00125,0.398,-7.068,0.234
07Tx168RSsUS1HqkDIOZbH,0.582,71.774,0.237,0.191,0.0,0.785,-4.877,0.861
07U3v6HsOBGs9lfkHKKCMu,0.9,123.031,0.0543,0.265,2.35e-05,0.666,-5.285,0.626
07U5izMEcWaETGct9nhhAg,0.542,90.395,0.0394,0.352,0.748,0.632,-19.096,0.904
07UYuCXQPXjShoGrDCW3oM,0.854,110.601,0.0519,0.214,0.000416,0.555,-5.568,0.91
07VBqWH6NG8L2ad3l84UKk,0.686,94.47,0.0534,0.00216,0.0,0.353,-5.704,0.177
07WEDHF2YwVgYuBugi2ECO,0.836,126.056,0.0573,0.00374,0.0,0.61,-4.455,0.657
07Wl6mcRyN0ov49w39to7B,0.152,179.39,0.0407,0.992,0.823,0.271,-20.83,0.283
07XDfjpXYL8T0wOGMk81Xr,0.464,109.305,0.0459,0.787,0.0,0.756,-11.401,0.757
07Y1uIQqxFbvSKzqLzqJQb,0.547,118.14,0.0435,0.607,2.09e-06,0.574,-8.134,0.236
07YFRv1Rj2iTtA7NY3CTcY,0.741,90.998,0.0319,0.0886,1.81e-05,0.65,-5.459,0.603
07YRq0OaY6sLzw0OhIJVJt,0.816,109.993,0.0718,0.0392,0.0,0.781,-3.611,0.726
07YlTLGFG2LsTkqGFwY5jC,0.422,154.106,0.324,0.26,0.0,0.773,-7.242,0.529
07ZPz7gJoUqRUbyjfBNq4m,0.521,95.031,0.319,0.345,0.000157,0.793,-11.319,0.433
07ZkpHysDtnBHQKbEOBZ2L,0.25,100.804,0.0325,0.959,0.000836,0.562,-11.977,0.595
07bmMNNyYHtLCQ2bnvBKnf,0.66,80.267,0.0444,0.061,0.137,0.297,-10.531,0.155
07cDm2mEYe7KHCHjKYSGdU,0.535,81.003,0.41,0.174,0.0,0.456,-7.919,0.621
07caqwl6HgPyJnaO6ByjjV,0.523,205.489,0.0285,0.196,5.42e-06,0.525,-10.44,0.766
07ceEXOyS7ghQkyCOycXwP,0.993,140.018,0.111,1.56e-05,0.027,0.447,-3.022,0.108
07ceQy7UhpNDA2WhEOJgPp,0.13,125.797,0.0487,0.989,0.000541,0.74,-12.591,0.491
